t,Ixx,Ixy,Ixz,Iyx,Iyy,Iyz,Izx,Izy,Izz
7.050,    2.988471378331928e+44,   -2.015073759118154e+34,    1.103300238490200e+34,   -2.015073759118154e+34,    2.988471462741989e+44,    3.744083646506272e+34,    1.103300238490200e+34,    3.744083646506272e+34,    3.128233473163704e+44
7.100,    2.988574866427581e+44,   -1.490977648374945e+34,    3.116011965181356e+33,   -1.490977648374945e+34,    2.988574950443659e+44,    3.302768461452813e+34,    3.116011965181356e+33,    3.302768461452813e+34,    3.123116754134936e+44
7.150,    2.989174673596319e+44,    4.574816444195330e+33,   -1.795509531189484e+34,    4.574816444195330e+33,    2.989174757970525e+44,    2.525686893216183e+34,   -1.795509531189484e+34,    2.525686893216183e+34,    3.119296475528841e+44
7.200,    2.990261339407745e+44,    1.796255319818071e+34,   -4.825564670461649e+34,    1.796255319818071e+34,    2.990261423986390e+44,    3.174230092921759e+34,   -4.825564670461649e+34,    3.174230092921759e+34,    3.116771921391937e+44
7.250,    2.991759382752982e+44,    6.620673517101379e+34,   -5.719704299622240e+34,    6.620673517101379e+34,    2.991759467602173e+44,    3.669612212117383e+34,   -5.719704299622240e+34,    3.669612212117383e+34,    3.115426507059987e+44
7.300,    2.993568021577532e+44,    6.813357750311723e+34,   -5.020194225923996e+34,    6.813357750311723e+34,    2.993568106016345e+44,    4.861343354037150e+34,   -5.020194225923996e+34,    4.861343354037150e+34,    3.115193295532912e+44
7.350,    2.995555712007099e+44,    7.364807421982290e+34,   -5.301121534702423e+34,    7.364807421982290e+34,    2.995555796513194e+44,    7.125048246484827e+34,   -5.301121534702423e+34,    7.125048246484827e+34,    3.116004700617371e+44
7.400,    2.997591519986516e+44,    7.468268887882564e+34,   -3.381937605285030e+34,    7.468268887882564e+34,    2.997591604912027e+44,    5.977906975663381e+34,   -3.381937605285030e+34,    5.977906975663381e+34,    3.117729006821020e+44
7.450,    2.999525449295184e+44,    6.674271383318507e+34,   -2.466692547302230e+34,    6.674271383318507e+34,    2.999525534078447e+44,    8.739068825913556e+34,   -2.466692547302230e+34,    8.739068825913556e+34,    3.120099336176388e+44
7.500,    3.001180697374428e+44,    1.862058830258887e+34,   -3.513128354483194e+34,    1.862058830258887e+34,    3.001180781751794e+44,    9.176263052934136e+34,   -3.513128354483194e+34,    9.176263052934136e+34,    3.122742783705546e+44
7.550,    3.002354227527935e+44,   -2.949055394957858e+34,   -2.008374724838002e+34,   -2.949055394957858e+34,    3.002354311230418e+44,    9.372287392532716e+34,   -2.008374724838002e+34,    9.372287392532716e+34,    3.125388273701754e+44
7.600,    3.002885028239233e+44,   -3.051670551404736e+34,   -2.017196713606198e+34,   -3.051670551404736e+34,    3.002885110977220e+44,    1.349994755398802e+35,   -2.017196713606198e+34,    1.349994755398802e+35,    3.128062510368846e+44
7.650,    3.002777211254908e+44,   -3.558645454822035e+34,   -4.524384992468859e+34,   -3.558645454822035e+34,    3.002777293459480e+44,    1.251662588662466e+35,   -4.524384992468859e+34,    1.251662588662466e+35,    3.130837919282893e+44
7.700,    3.002043396921825e+44,   -2.089597332200685e+33,   -3.709039565808344e+34,   -2.089597332200685e+33,    3.002043478348545e+44,    1.267694370327853e+35,   -3.709039565808344e+34,    1.267694370327853e+35,    3.133817442078238e+44
7.750,    3.000547908348126e+44,   -9.732564816248616e+33,   -1.632031276005505e+34,   -9.732564816248616e+33,    3.000547989832085e+44,    9.597270151039722e+34,   -1.632031276005505e+34,    9.597270151039722e+34,    3.137212668821186e+44
7.800,    2.998296389560046e+44,   -8.734247565983898e+33,   -5.136255499215741e+34,   -8.734247565983898e+33,    2.998296470824767e+44,    9.545532634418133e+34,   -5.136255499215741e+34,    9.545532634418133e+34,    3.141053982520266e+44
7.850,    2.995179032979517e+44,    1.305544452163958e+34,   -9.050454494649902e+34,    1.305544452163958e+34,    2.995179114200404e+44,    1.134483824315125e+35,   -9.050454494649902e+34,    1.134483824315125e+35,    3.145333774665790e+44
7.900,    2.991033945390928e+44,    6.638916919278797e+33,   -9.659161382556965e+34,    6.638916919278797e+33,    2.991034026456210e+44,    1.290547324544980e+35,   -9.659161382556965e+34,    1.290547324544980e+35,    3.150042968534771e+44
7.950,    2.985712412464331e+44,    1.113096121442932e+34,   -1.072951958581098e+35,    1.113096121442932e+34,    2.985712492991606e+44,    1.154570482591814e+35,   -1.072951958581098e+35,    1.154570482591814e+35,    3.155126960655700e+44
8.000,    2.979288762133989e+44,    6.436665483542452e+33,   -9.823402223836294e+34,    6.436665483542452e+33,    2.979288842249531e+44,    1.720887992633387e+35,   -9.823402223836294e+34,    1.720887992633387e+35,    3.160809381329196e+44
8.050,    2.971839365366733e+44,   -9.187511062266147e+33,   -1.292299690917065e+35,   -9.187511062266147e+33,    2.971839445427829e+44,    1.895463914536968e+35,   -1.292299690917065e+35,    1.895463914536968e+35,    3.167428996423940e+44
8.100,    2.963364541762350e+44,    1.448035012036677e+34,   -1.257812895443821e+35,    1.448035012036677e+34,    2.963364621691672e+44,    1.975723943664022e+35,   -1.257812895443821e+35,    1.975723943664022e+35,    3.175217315317262e+44
8.150,    2.953862666716821e+44,   -6.172821072407077e+32,   -1.112533746575836e+35,   -6.172821072407077e+32,    2.953862746765891e+44,    1.847825481996570e+35,   -1.112533746575836e+35,    1.847825481996570e+35,    3.184209669212582e+44
8.200,    2.943350201562829e+44,   -2.483285133958897e+34,   -1.069944999474901e+35,   -2.483285133958897e+34,    2.943350282249709e+44,    1.630300863474995e+35,   -1.069944999474901e+35,    1.630300863474995e+35,    3.194460500526254e+44
8.250,    2.931872420861792e+44,   -2.379596482707873e+34,   -1.086653018892803e+35,   -2.379596482707873e+34,    2.931872502224866e+44,    1.692316612853299e+35,   -1.086653018892803e+35,    1.692316612853299e+35,    3.206085519590191e+44
8.300,    2.919484255253040e+44,   -9.263218677787657e+33,   -9.570273698345046e+34,   -9.263218677787657e+33,    2.919484336959726e+44,    1.588883871434855e+35,   -9.570273698345046e+34,    1.588883871434855e+35,    3.219045470799416e+44
8.350,    2.906361821046491e+44,   -3.303438356307898e+34,   -1.007555781593742e+35,   -3.303438356307898e+34,    2.906361903680071e+44,    1.510466587044349e+35,   -1.007555781593742e+35,    1.510466587044349e+35,    3.233241090088288e+44
8.400,    2.892850198295080e+44,   -4.615955823153589e+33,   -9.959429434792015e+34,   -4.615955823153589e+33,    2.892850282134615e+44,    1.474882045171925e+35,   -9.959429434792015e+34,    1.474882045171925e+35,    3.248856212133174e+44
8.450,    2.879327612556218e+44,   -3.975965022243360e+34,   -8.249668704749594e+34,   -3.975965022243360e+34,    2.879327697171538e+44,    1.326361229481301e+35,   -8.249668704749594e+34,    1.326361229481301e+35,    3.266130555412833e+44
8.500,    2.866046035843032e+44,   -2.144837522381804e+34,   -9.294323432799320e+34,   -2.144837522381804e+34,    2.866046121753180e+44,    1.377514321444122e+35,   -9.294323432799320e+34,    1.377514321444122e+35,    3.284991280404429e+44
8.550,    2.853154366476565e+44,   -8.269409863757833e+33,   -9.139492765877988e+34,   -8.269409863757833e+33,    2.853154452642786e+44,    1.000690941120658e+35,   -9.139492765877988e+34,    1.000690941120658e+35,    3.305112355571081e+44
8.600,    2.840781754555147e+44,   -3.727749043365910e+34,   -7.926048615230017e+34,   -3.727749043365910e+34,    2.840781842021116e+44,    1.006015194467678e+35,   -7.926048615230017e+34,    1.006015194467678e+35,    3.325911095407618e+44
8.650,    2.828997814362361e+44,   -6.688665089589233e+33,   -8.003315111525136e+34,   -6.688665089589233e+33,    2.828997902454645e+44,    8.212541530150077e+34,   -8.003315111525136e+34,    8.212541530150077e+34,    3.346922903905285e+44
8.700,    2.817872365062737e+44,   -1.153784153895143e+34,   -6.997580330188493e+34,   -1.153784153895143e+34,    2.817872453477704e+44,    1.096488303832677e+35,   -6.997580330188493e+34,    1.096488303832677e+35,    3.367822948626140e+44
8.750,    2.807536319988613e+44,   -1.517007831492998e+34,   -6.987452751797237e+34,   -1.517007831492998e+34,    2.807536409241412e+44,    9.713677278429367e+34,   -6.987452751797237e+34,    9.713677278429367e+34,    3.388272432258608e+44
8.800,    2.798132922221504e+44,   -2.699685206438089e+34,   -6.601552148457557e+34,   -2.699685206438089e+34,    2.798133011573357e+44,    1.033435506627290e+35,   -6.601552148457557e+34,    1.033435506627290e+35,    3.407911059348846e+44
8.850,    2.789775257109810e+44,   -7.774120499819008e+33,   -7.544801917584312e+34,   -7.774120499819008e+33,    2.789775346475742e+44,    1.240460592231740e+35,   -7.544801917584312e+34,    1.240460592231740e+35,    3.426340904891808e+44
8.900,    2.782507558372919e+44,    5.797608816671024e+33,   -7.414124215499284e+34,    5.797608816671024e+33,    2.782507647630649e+44,    1.470285762261718e+35,   -7.414124215499284e+34,    1.470285762261718e+35,    3.443095996157653e+44
8.950,    2.776337349237926e+44,   -1.887919044760266e+33,   -7.377056973081597e+34,   -1.887919044760266e+33,    2.776337438747207e+44,    1.484610790586243e+35,   -7.377056973081597e+34,    1.484610790586243e+35,    3.457695616678881e+44
9.000,    2.771233088240199e+44,    5.367387242421953e+34,   -1.041749415322933e+35,    5.367387242421953e+34,    2.771233177264949e+44,    1.534668873582020e+35,   -1.041749415322933e+35,    1.534668873582020e+35,    3.469710337845959e+44
9.050,    2.767173580254596e+44,    6.345622878376451e+34,   -8.606733039058095e+34,    6.345622878376451e+34,    2.767173669642566e+44,    1.698101661992000e+35,   -8.606733039058095e+34,    1.698101661992000e+35,    3.478825464916489e+44
9.100,    2.764039920189640e+44,    8.717367212973281e+34,   -1.101150311791314e+35,    8.717367212973281e+34,    2.764040010217104e+44,    1.804269539638357e+35,   -1.101150311791314e+35,    1.804269539638357e+35,    3.484643981684767e+44
9.150,    2.761606116930726e+44,    6.886237616973862e+34,   -9.271199031092806e+34,    6.886237616973862e+34,    2.761606206884263e+44,    1.817843201304314e+35,   -9.271199031092806e+34,    1.817843201304314e+35,    3.486655322900020e+44
9.200,    2.759580523607500e+44,    6.795010913619433e+34,   -8.976902699102547e+34,    6.795010913619433e+34,    2.759580614076033e+44,    1.609234337161134e+35,   -8.976902699102547e+34,    1.609234337161134e+35,    3.484306591756398e+44
9.250,    2.757792046670699e+44,    4.887929830373542e+34,   -6.847567834111131e+34,    4.887929830373542e+34,    2.757792137896879e+44,    1.119371493670505e+35,   -6.847567834111131e+34,    1.119371493670505e+35,    3.477408024191757e+44
9.300,    2.756068077947771e+44,    1.645611658031979e+34,   -7.584308867289023e+34,    1.645611658031979e+34,    2.756068169522407e+44,    1.074222165177862e+35,   -7.584308867289023e+34,    1.074222165177862e+35,    3.465978458227981e+44
9.350,    2.754288961155853e+44,    2.057940554080892e+33,   -4.151487236816896e+34,    2.057940554080892e+33,    2.754289052224890e+44,    1.025407581740179e+35,   -4.151487236816896e+34,    1.025407581740179e+35,    3.450224395650003e+44
9.400,    2.752282585047905e+44,   -6.071233711368239e+34,   -2.010569675057753e+34,   -6.071233711368239e+34,    2.752282675094070e+44,    8.224698933609088e+34,   -2.010569675057753e+34,    8.224698933609088e+34,    3.430489870937308e+44
9.450,    2.749895463484437e+44,   -4.817329589101725e+34,   -3.183846557795570e+34,   -4.817329589101725e+34,    2.749895552823769e+44,    8.844561175881290e+34,   -3.183846557795570e+34,    8.844561175881290e+34,    3.407120098010142e+44
9.500,    2.747040076788862e+44,   -2.296732379926903e+34,   -4.771186405585820e+34,   -2.296732379926903e+34,    2.747040166538373e+44,    9.547370456129115e+34,   -4.771186405585820e+34,    9.547370456129115e+34,    3.380604746059376e+44
9.550,    2.743726051844785e+44,    7.541060061494252e+33,   -7.061028983702884e+34,    7.541060061494252e+33,    2.743726140924781e+44,    7.170335054808675e+34,   -7.061028983702884e+34,    7.170335054808675e+34,    3.351702422501719e+44
9.600,    2.740062371684901e+44,    3.762106789580029e+34,   -5.805659953667783e+34,    3.762106789580029e+34,    2.740062459525406e+44,    3.380662670828147e+34,   -5.805659953667783e+34,    3.380662670828147e+34,    3.321244814042664e+44
9.650,    2.736154078372053e+44,    4.001493849866276e+34,   -4.655900075974459e+34,    4.001493849866276e+34,    2.736154165686685e+44,    5.315417345319867e+34,   -4.655900075974459e+34,    5.315417345319867e+34,    3.289903325948576e+44
9.700,    2.732174010044276e+44,    1.795970678285161e+34,   -1.354507186147984e+34,    1.795970678285161e+34,    2.732174097327532e+44,    4.930135441134914e+34,   -1.354507186147984e+34,    4.930135441134914e+34,    3.258248227866748e+44
9.750,    2.728252095589430e+44,    2.647416143971173e+34,   -1.922595108728059e+34,    2.647416143971173e+34,    2.728252182056257e+44,    6.828424112898673e+34,   -1.922595108728059e+34,    6.828424112898673e+34,    3.226684865252837e+44
9.800,    2.724471102717919e+44,    1.745187011395084e+34,   -1.629104117474206e+34,    1.745187011395084e+34,    2.724471189314719e+44,    6.741005861981268e+34,   -1.629104117474206e+34,    6.741005861981268e+34,    3.195538017162345e+44
9.850,    2.720889771628086e+44,   -1.211577469429519e+34,    1.209367297665171e+34,   -1.211577469429519e+34,    2.720889857484203e+44,    7.610231594141021e+34,    1.209367297665171e+34,    7.610231594141021e+34,    3.165089455431264e+44
9.900,    2.717492181602380e+44,   -5.665954191141704e+33,   -1.586076039228287e+34,   -5.665954191141704e+33,    2.717492267228898e+44,    8.462666040397645e+34,   -1.586076039228287e+34,    8.462666040397645e+34,    3.135600106861367e+44
9.950,    2.714241019446183e+44,   -1.373259941696783e+33,    7.299469613095837e+33,   -1.373259941696783e+33,    2.714241104399016e+44,    4.661317081580802e+34,    7.299469613095837e+33,    4.661317081580802e+34,    3.107371148613438e+44
10.000,    2.711115511123265e+44,   -2.557396697597627e+34,    1.145026439037951e+34,   -2.557396697597627e+34,    2.711115594917508e+44,    4.836867451925411e+34,    1.145026439037951e+34,    4.836867451925411e+34,    3.080582676099621e+44
10.050,    2.708166699037578e+44,   -5.264623316491501e+34,    9.664792665243842e+33,   -5.264623316491501e+34,    2.708166781547541e+44,    1.773629518702255e+34,    9.664792665243842e+33,    1.773629518702255e+34,    3.055326444058883e+44
10.100,    2.705169033804930e+44,   -5.932430860468426e+34,    2.166837328192044e+33,   -5.932430860468426e+34,    2.705169115555381e+44,    1.470867285642860e+34,    2.166837328192044e+33,    1.470867285642860e+34,    3.031204619720705e+44
10.150,    2.701795557883238e+44,    2.602145617788596e+33,   -2.303066863742443e+34,    2.602145617788596e+33,    2.701795638930623e+44,    2.136389637136836e+34,   -2.303066863742443e+34,    2.136389637136836e+34,    3.007883241075898e+44
10.200,    2.698285363236319e+44,    3.622835351161320e+34,   -1.372029394817069e+34,    3.622835351161320e+34,    2.698285444145548e+44,    3.416501909526555e+34,   -1.372029394817069e+34,    3.416501909526555e+34,    2.985825327256245e+44
10.250,    2.695052839779470e+44,   -7.728540498791869e+33,   -2.908630305853034e+34,   -7.728540498791869e+33,    2.695052919848340e+44,    1.716763179789079e+34,   -2.908630305853034e+34,    1.716763179789079e+34,    2.966054435752401e+44
10.300,    2.692362415607697e+44,    2.221385891081883e+34,    1.902761182415252e+34,    2.221385891081883e+34,    2.692362495214005e+44,    7.225802796903016e+34,    1.902761182415252e+34,    7.225802796903016e+34,    2.949431363022567e+44
10.350,    2.690360390799872e+44,   -1.228224059578953e+34,   -3.055103713447538e+34,   -1.228224059578953e+34,    2.690360472293766e+44,    5.838378642623135e+34,   -3.055103713447538e+34,    5.838378642623135e+34,    2.936254151043453e+44
10.400,    2.688984058491965e+44,   -1.050522091511760e+34,   -3.263134246375951e+34,   -1.050522091511760e+34,    2.688984139355160e+44,    1.197180916092974e+34,   -3.263134246375951e+34,    1.197180916092974e+34,    2.926433301922896e+44
10.450,    2.687991572286520e+44,    3.354065272982660e+34,   -2.726841401856012e+34,    3.354065272982660e+34,    2.687991650865619e+44,    3.189116598880265e+34,   -2.726841401856012e+34,    3.189116598880265e+34,    2.919704176574229e+44
10.500,    2.687161219107734e+44,    6.336723399836364e+34,   -4.425918556536155e+34,    6.336723399836364e+34,    2.687161298094609e+44,    6.422848251664217e+34,   -4.425918556536155e+34,    6.422848251664217e+34,    2.915705200203674e+44
10.550,    2.686280349709377e+44,    3.956716622948660e+34,   -3.731952393190726e+34,    3.956716622948660e+34,    2.686280428417688e+44,    9.883232948286616e+34,   -3.731952393190726e+34,    9.883232948286616e+34,    2.914174018563685e+44
10.600,    2.685013026776316e+44,    3.914835421766428e+33,   -3.422050133946203e+34,    3.914835421766428e+33,    2.685013105416247e+44,    8.128740259993962e+34,   -3.422050133946203e+34,    8.128740259993962e+34,    2.914783361371227e+44
10.650,    2.682949581563313e+44,    1.364079562399318e+34,   -3.809619781707491e+34,    1.364079562399318e+34,    2.682949660015938e+44,    8.522386713213186e+34,   -3.809619781707491e+34,    8.522386713213186e+34,    2.916919020754571e+44
10.700,    2.679792226910206e+44,    1.016169226521486e+34,   -2.874468960771904e+34,    1.016169226521486e+34,    2.679792304569264e+44,    9.512828085270585e+34,   -2.874468960771904e+34,    9.512828085270585e+34,    2.919922157423045e+44
10.750,    2.675573549765316e+44,    1.342814343101200e+34,   -3.376377322077357e+34,    1.342814343101200e+34,    2.675573626882922e+44,    1.009848323086472e+35,   -3.376377322077357e+34,    1.009848323086472e+35,    2.923631601438056e+44
10.800,    2.670516327056140e+44,    2.782096972816439e+34,   -3.336613036115843e+34,    2.782096972816439e+34,    2.670516403876849e+44,    1.168605666578037e+35,   -3.336613036115843e+34,    1.168605666578037e+35,    2.928340951376460e+44
10.850,    2.664802698328977e+44,    7.160274766272539e+33,   -4.830310323468995e+34,    7.160274766272539e+33,    2.664802775019277e+44,    1.222063227247201e+35,   -4.830310323468995e+34,    1.222063227247201e+35,    2.934169326926272e+44
10.900,    2.658484284143939e+44,    4.324252151694312e+34,   -5.631043459434548e+34,    4.324252151694312e+34,    2.658484360363936e+44,    1.104694295555883e+35,   -5.631043459434548e+34,    1.104694295555883e+35,    2.941055585148665e+44
10.950,    2.651583045749910e+44,    2.190570534244684e+34,   -5.331536575991005e+34,    2.190570534244684e+34,    2.651583122129685e+44,    1.333370543183285e+35,   -5.331536575991005e+34,    1.333370543183285e+35,    2.949010434487023e+44
11.000,    2.644165885564829e+44,    1.483242486010974e+34,   -6.222518686083229e+34,    1.483242486010974e+34,    2.644165961608245e+44,    1.373074411162430e+35,   -6.222518686083229e+34,    1.373074411162430e+35,    2.957821574542609e+44
11.050,    2.636257067128796e+44,    2.565390639692489e+34,   -7.424529685997694e+34,    2.565390639692489e+34,    2.636257143746205e+44,    1.430920618707222e+35,   -7.424529685997694e+34,    1.430920618707222e+35,    2.967130219113877e+44
11.100,    2.627722355612746e+44,    3.525314940413439e+34,   -8.446108911970446e+34,    3.525314940413439e+34,    2.627722431987688e+44,    1.567714004283498e+35,   -8.446108911970446e+34,    1.567714004283498e+35,    2.976396406238507e+44
11.150,    2.618219694075617e+44,    2.982507365363696e+34,   -9.829245181072443e+34,    2.982507365363696e+34,    2.618219769967990e+44,    1.700977740599797e+35,   -9.829245181072443e+34,    1.700977740599797e+35,    2.984867073058660e+44
11.200,    2.607520873133893e+44,    3.791799335182085e+34,   -1.092723770242134e+35,    3.791799335182085e+34,    2.607520948691931e+44,    2.037206979583771e+35,   -1.092723770242134e+35,    2.037206979583771e+35,    2.991936732546395e+44
11.250,    2.595944404437215e+44,    3.675599962950394e+34,   -9.242865933496119e+34,    3.675599962950394e+34,    2.595944479954727e+44,    1.653238548664106e+35,   -9.242865933496119e+34,    1.653238548664106e+35,    2.997796856374357e+44
11.300,    2.584317657887959e+44,    4.380828274105726e+34,   -8.471469921060713e+34,    4.380828274105726e+34,    2.584317733366229e+44,    1.608326657333214e+35,   -8.471469921060713e+34,    1.608326657333214e+35,    3.003596359871491e+44
11.350,    2.573405920661799e+44,    1.663061361358827e+34,   -7.785047015024019e+34,    1.663061361358827e+34,    2.573405996564599e+44,    1.733737471738869e+35,   -7.785047015024019e+34,    1.733737471738869e+35,    3.010454353787247e+44
11.400,    2.563623247148969e+44,    3.110006232061647e+34,   -7.205066464230184e+34,    3.110006232061647e+34,    2.563623324666303e+44,    1.497442866426952e+35,   -7.205066464230184e+34,    1.497442866426952e+35,    3.018954900973921e+44
11.450,    2.555230323225150e+44,    8.433406043760190e+33,   -5.943552565670967e+34,    8.433406043760190e+33,    2.555230401903742e+44,    1.453621493326986e+35,   -5.943552565670967e+34,    1.453621493326986e+35,    3.029290017305002e+44
11.500,    2.548438651657022e+44,    6.086169320449955e+33,   -6.739507262984709e+34,    6.086169320449955e+33,    2.548438731035642e+44,    1.383801158973142e+35,   -6.739507262984709e+34,    1.383801158973142e+35,    3.041519959506496e+44
11.550,    2.543297220656827e+44,   -7.199911549117264e+33,   -5.503888975374194e+34,   -7.199911549117264e+33,    2.543297300791316e+44,    1.548363644187010e+35,   -5.503888975374194e+34,    1.548363644187010e+35,    3.055572055302325e+44
11.600,    2.539621005962730e+44,    1.261614088035639e+34,   -5.962034811461619e+34,    1.261614088035639e+34,    2.539621087148296e+44,    1.407212141529292e+35,   -5.962034811461619e+34,    1.407212141529292e+35,    3.071098999270622e+44
11.650,    2.537049176192289e+44,   -2.233151774883941e+33,   -5.520587789956963e+34,   -2.233151774883941e+33,    2.537049257489001e+44,    1.032934926575300e+35,   -5.520587789956963e+34,    1.032934926575300e+35,    3.087329484157167e+44
11.700,    2.535143152074676e+44,   -5.597970005615855e+33,   -4.703982713604050e+34,   -5.597970005615855e+33,    2.535143234501002e+44,    1.109619173830351e+35,   -4.703982713604050e+34,    1.109619173830351e+35,    3.103316204716289e+44
11.750,    2.533455844133956e+44,   -5.424133552469553e+33,   -4.944963946232772e+34,   -5.424133552469553e+33,    2.533455926153751e+44,    9.570534026214523e+34,   -4.944963946232772e+34,    9.570534026214523e+34,    3.118255084091594e+44
11.800,    2.531567348309938e+44,   -2.565423515995166e+34,   -4.049306048560262e+34,   -2.565423515995166e+34,    2.531567430751023e+44,    9.766215044704595e+34,   -4.049306048560262e+34,    9.766215044704595e+34,    3.131516798703358e+44
11.850,    2.529108148260979e+44,    2.193495217474845e+34,   -5.560516225266102e+34,    2.193495217474845e+34,    2.529108231656788e+44,    9.444199247543123e+34,   -5.560516225266102e+34,    9.444199247543123e+34,    3.142452012451040e+44
11.900,    2.525748908148029e+44,    2.351587089561009e+34,   -7.893773559425874e+34,    2.351587089561009e+34,    2.525748991861001e+44,    1.037171006455543e+35,   -7.893773559425874e+34,    1.037171006455543e+35,    3.150471974191558e+44
11.950,    2.521270356705259e+44,    4.519094946718804e+34,   -7.414145684261586e+34,    4.519094946718804e+34,    2.521270440662267e+44,    9.266100007657660e+34,   -7.414145684261586e+34,    9.266100007657660e+34,    3.155099889496527e+44
12.000,    2.515441030059506e+44,    6.301657703080644e+34,   -6.130979854862466e+34,    6.301657703080644e+34,    2.515441114397944e+44,    9.312380962020528e+34,   -6.130979854862466e+34,    9.312380962020528e+34,    3.155890315251543e+44
12.050,    2.508102411864187e+44,    6.115908543488920e+34,   -7.093526351455141e+34,    6.115908543488920e+34,    2.508102495415610e+44,    9.278979073968111e+34,   -7.093526351455141e+34,    9.278979073968111e+34,    3.152499819276038e+44
12.100,    2.499282338035416e+44,    8.293047180385568e+34,   -7.645307022686153e+34,    8.293047180385568e+34,    2.499282421245372e+44,    9.128329870474378e+34,   -7.645307022686153e+34,    9.128329870474378e+34,    3.144877746519420e+44
12.150,    2.489045288790053e+44,    6.729168622398402e+34,   -6.693294687181541e+34,    6.729168622398402e+34,    2.489045371160559e+44,    1.133233544825493e+35,   -6.693294687181541e+34,    1.133233544825493e+35,    3.133079126564489e+44
12.200,    2.477619182305116e+44,    5.224365251893303e+34,   -6.573208646133695e+34,    5.224365251893303e+34,    2.477619264446979e+44,    1.118338258364490e+35,   -6.573208646133695e+34,    1.118338258364490e+35,    3.117540871621029e+44
12.250,    2.465473652982619e+44,    3.593748101828242e+34,   -6.769602491069523e+34,    3.593748101828242e+34,    2.465473734700265e+44,    9.779501579857280e+34,   -6.769602491069523e+34,    9.779501579857280e+34,    3.099172734894092e+44
12.300,     2.452989829711598e+44,     4.175207229262921e+34,    -6.254105572459424e+34,     4.175207229262921e+34,    2.452989911379479e+44,     1.040193992296318e+35,   -6.254105572459424e+34,     1.040193992296318e+35,     3.078858788768567e+44
12.350,     2.440323566437173e+44,     2.487128423721196e+34,    -6.583209219777283e+34,     2.487128423721196e+34,    2.440323647267331e+44,     1.045366750537076e+35,   -6.583209219777283e+34,     1.045366750537076e+35,     3.057102815235778e+44
12.400,     2.427529491488341e+44,     1.155354251629392e+34,    -2.956849341080565e+34,     1.155354251629392e+34,    2.427529572195914e+44,     1.138774230113883e+35,   -2.956849341080565e+34,     1.138774230113883e+35,     3.034124519837773e+44
12.450,     2.414680645582311e+44,     2.214114323768793e+34,    -4.177093508020430e+34,     2.214114323768793e+34,    2.414680724969759e+44,     1.213185375153290e+35,   -4.177093508020430e+34,     1.213185375153290e+35,     3.010143837641654e+44
12.500,     2.401960573245193e+44,     4.251637224337295e+33,    -4.477527594576569e+34,     4.251637224337295e+33,    2.401960652393629e+44,     1.032057178343068e+35,   -4.477527594576569e+34,     1.032057178343068e+35,     2.985531410988490e+44
